LAD22CD,LAD22NM,TotHhold,VehsReg,CarOwnRates,EVReg,EVRate,CarRedincCC,CCCarOwn,CCredCarOwn,EVincCC,EVRateincCC,ChangeEVuptake
E07000228,Mid Sussex,59580,89176,1.49674387378315,2358,0.0264420920427021,89167,1.49659281638134,-0.0025679758308157032,2367,0.0265453974520007,0.1777699821067678
E06000002,Middlesbrough,57934,60626,1.04646666896814,610,0.0100616897040874,60617,1.04631131977768,-0.0029516346187039855,619,0.0102114883367977,0.3088313765690088
E06000042,Milton Keynes,103340,157255,1.5217244048771,15319,0.0974150265492353,157246,1.5216373137217,-0.0030481904393264577,15328,0.0974772173713966,0.22610026985876697
E07000210,Mole Valley,37128,57186,1.54023917259211,2241,0.0391879131255902,57177,1.53999676793794,-0.0031512605042016226,2250,0.039350799258456,0.2162586377892139
W06000021,Monmouthshire,39837,56680,1.4227979014484,1143,0.0201658433309809,56671,1.42257198082185,-0.0024851268920851794,1152,0.0203274985883682,0.18035753957770306
W06000012,Neath Port Talbot,64166,71673,1.11699342330829,855,0.0119291783516805,71664,1.11685316211078,-0.002524701555340781,864,0.0120560943277751,0.23262208293474784
E07000091,New Forest,77521,109802,1.41641619690148,2230,0.0203092839838983,109793,1.41630009932792,-0.0026702441918963356,2239,0.0203927354864565,0.19347256548820035
E07000175,Newark and Sherwood,51009,67915,1.33143170812994,1476,0.0217330486637709,67906,1.33125526867808,-0.0022937128741985723,1485,0.0218681431958414,0.17801155695468038
E08000021,Newcastle upon Tyne,120371,103188,0.857249669770958,2120,0.0205450246152653,103179,0.857174900931287,-0.0025421405488032364,2129,0.0206338437681721,0.35146118097371964
E07000195,Newcastle-under-Lyme,53411,62886,1.17739791428732,1072,0.0170467194606113,62877,1.17722940967216,-0.002696073842466883,1081,0.0171920226470308,0.23936121604382582
E09000025,Newham,102452,68015,0.663871861945106,1601,0.0235389252370801,68006,0.663784015929411,-0.0034259946121109972,1610,0.0236740335553693,0.5470260375329191
W06000022,Newport,62730,77990,1.24326478558903,1402,0.0179766636748301,77981,1.24312131356608,-0.0028694404591104584,1411,0.0180939191095381,0.24695796634426428
E07000043,North Devon,42520,53247,1.25228127939793,815,0.0153060266306083,53238,1.25206961429915,-0.00296331138287859,824,0.0154773756081068,0.2502354332611113
E07000038,North East Derbyshire,45347,58094,1.28109908042428,1034,0.017798739973147,58085,1.28090061084526,-0.0025801045273115553,1043,0.0179561340081947,0.20506252582323653
E06000012,North East Lincolnshire,70110,73417,1.04716873484524,956,0.0130215072803302,73408,1.04704036514049,-0.0028241335044928944,965,0.0131455271152039,0.31433417834976446
E07000099,North Hertfordshire,56750,72393,1.27564757709251,1918,0.0264942743082895,72384,1.27548898678414,-0.0025374449339206676,1927,0.0266215376113836,0.20919504695071725
E07000139,North Kesteven,49547,69145,1.39554362524472,1392,0.0201316074915034,69136,1.39536197953458,-0.002361394231739493,1401,0.0202641132823235,0.17437442617299032
E06000013,North Lincolnshire,72125,90962,1.26117157712305,1373,0.0150942151667729,90953,1.26104679376083,-0.0028700173310224984,1382,0.0151944939200035,0.23596005893755775
E07000147,North Norfolk,48833,60614,1.24125079352077,945,0.0155904576500478,60605,1.24106649192145,-0.002764523989924784,954,0.0157410157410157,0.22870132097121465
E06000061,North Northamptonshire,141860,196743,1.38688143239814,5133,0.0260898735914365,196734,1.38681798956718,-0.0025377132384039923,5142,0.0261366813225913,0.19309124329657015
E06000024,North Somerset,92448,125321,1.35558367947387,3108,0.024800312796738,125312,1.35548632744894,-0.0025311526479750257,3117,0.0248737162145986,0.19592559584021524
E08000022,North Tyneside,94910,93300,0.983036560952481,1853,0.0198606645230439,93291,0.982941734274576,-0.002844800337161487,1862,0.0199588389143764,0.30142347626752414
E07000218,North Warwickshire,27562,38143,1.38389812060083,659,0.0172770888498545,38134,1.38357158406502,-0.0022857557506712114,668,0.0175167169267078,0.16742487771173672
E07000134,North West Leicestershire,43675,61677,1.41218088151116,1395,0.0226178316065957,61668,1.4119748139668,-0.0026788780767028446,1404,0.0227667061246331,0.19653682306399828
E06000057,Northumberland,145478,168729,1.15982485324241,3399,0.0201447291218463,168720,1.15976298821815,-0.002350870922063773,3408,0.020199026795716,0.2133500170366898
E07000148,Norwich,62983,53317,0.846530016036073,819,0.015360954292252,53308,0.846387120334058,-0.002143435530222408,828,0.0155320865144722,0.2694509887223165
E06000018,Nottingham,128702,102704,0.797998477102143,1977,0.019249493690606,102695,0.79792854811891,-0.0025873723796055433,1986,0.0193386305211498,0.3555308267113591
E07000219,Nuneaton and Bedworth,54525,69970,1.28326455754241,1059,0.0151350578819494,69961,1.2830994956442,-0.0028060522696010735,1068,0.0152654298047511,0.2287652653410882
E07000135,Oadby and Wigston,22605,31189,1.37973899579739,553,0.0177306101510148,31180,1.37934085379341,-0.0027869940278699044,562,0.0180237965427664,0.21087727600706613
E08000004,Oldham,92673,99060,1.06891975008902,1425,0.0143852210781345,99051,1.06882263442427,-0.0033019326017285967,1434,0.014477244275734,0.3197069084565706
E07000178,Oxford,54910,48542,0.88402841012566,1652,0.0340323843269746,48533,0.883864505554544,-0.0031141868512110237,1661,0.034223430996827,0.38353233176516205
W06000009,Pembrokeshire,56501,70618,1.24985398488522,1083,0.015336033305956,70609,1.2496946956691,-0.0025486274579210166,1092,0.0154652315536043,0.2111219595856923
E07000122,Pendle,38074,43165,1.13371329516205,513,0.0118846287501448,43156,1.13347691337921,-0.002836581394127173,522,0.0120953727089464,0.2585091101598727
E06000031,Peterborough,79028,103126,1.30492989826391,6171,0.0598394197389601,103117,1.30481601457711,-0.0025054411094801634,6180,0.0599313407940418,0.20924292101408118
E06000026,Plymouth,112417,117977,1.04945871176068,1347,0.0114174796782424,117968,1.04937865269488,-0.0026419491713886144,1356,0.0114945451771228,0.271051652523162
E06000044,Portsmouth,86191,83873,0.973106240790802,5184,0.0618077331203129,83864,0.973001821535891,-0.0027149006276757227,5193,0.0619209443748882,0.3112668958020048
W06000023,Powys,60182,77738,1.29171513077,1023,0.0131595873318068,77729,1.291565584394,-0.0028413811438635526,1032,0.0132767271323813,0.2279715967343539
E07000123,Preston,58543,65972,1.12689817740806,1215,0.0184169041411508,65963,1.12674444425465,-0.002613463607946252,1224,0.0185555757686011,0.25473494362564064
E06000038,Reading,65667,67543,1.02856838290161,1312,0.0194246628073968,67534,1.02843132775976,-0.0026040476951893128,1321,0.0195602280299104,0.2721257633932638
E09000026,Redbridge,102267,102456,1.0018481034938,2983,0.0291149371437495,102447,1.00176009856552,-0.0029041626331074103,2992,0.029205060128065,0.3066320428947656
E06000003,Redcar and Cleveland,61621,66945,1.08639911718408,829,0.0123832997236537,66936,1.08625306307915,-0.002775027993703408,838,0.0125192345040859,0.26965303754049585
E07000236,Redditch,35214,46358,1.31646504231272,829,0.0178825661158808,46349,1.31620946214574,-0.0033225421707274924,838,0.0180798274002157,0.26303706848895936
E07000211,Reigate and Banstead,57170,84687,1.48131887353507,2646,0.03124446491197,84678,1.48116144831205,-0.002833654014343136,2655,0.0313537004452107,0.20088951014688639
W06000016,Rhondda Cynon Taf,105287,118451,1.1250296807773,1190,0.0100463482790352,118442,1.12494420013867,-0.0026498997976957673,1199,0.0101230127571912,0.2440924940298285
E07000124,Ribble Valley,27681,36369,1.31386149344316,809,0.0222442189777008,36360,1.31353636068061,-0.0026010621003575776,818,0.0224966310057479,0.20286510073380581
E09000027,Richmond upon Thames,80658,74752,0.926777257060676,3647,0.0487879922945205,74743,0.926665674824568,-0.0025663914304842445,3656,0.048913625173927,0.2968586204538752
E07000166,Richmondshire,21052,27449,1.30386661599848,390,0.0142081678749681,27440,1.3034391031731,-0.0025650769523085566,399,0.0145402864327102,0.19980632689354222
E08000005,Rochdale,89791,97406,1.08480805425934,1521,0.0156150545140956,97397,1.08470782149659,-0.0025058190687262108,1530,0.0157087414525966,0.23531982070290774
E07000075,Rochford,35559,50495,1.4200343091763,890,0.0176255074759877,50486,1.41978120869541,-0.002784105289800023,899,0.0178065640659972,0.20129481789688516
E07000125,Rossendale,30563,35763,1.17014036580179,586,0.0163856499734362,35754,1.16984589209174,-0.0023557896803323352,595,0.0166410292266816,0.20251375680190092
E07000064,Rother,42098,54013,1.28303007268754,976,0.0180697239553441,54004,1.2828162858093,-0.0023516556606014353,985,0.0182390519396352,0.19138063157146054
E08000018,Rotherham,112598,130917,1.16269383115153,2045,0.015620584034159,130908,1.16261390077977,-0.0025577718964812663,2054,0.0156902886738116,0.23109691849731745
E07000220,Rugby,43114,62563,1.45110636916083,1427,0.0228090085194124,62554,1.45089762026256,-0.0027137356775060887,1436,0.0229557988969707,0.2036580851751191
E07000212,Runnymede,34836,46611,1.33801240096452,1254,0.0269035206281779,46602,1.33775404753703,-0.0025835342748879646,1263,0.0271012595755638,0.20165412821264272
E07000176,Rushcliffe,49224,64363,1.30755322606858,1970,0.0306076472507497,64354,1.30737038842841,-0.002742564602632805,1979,0.0307513013751845,0.21836257505409176
E07000092,Rushmoor,37974,53897,1.41931321430452,4809,0.0892257454032692,53888,1.41907621003845,-0.002844051192921415,4818,0.0894060012247397,0.21450683677765742
E06000017,Rutland,14927,23379,1.56622228177129,534,0.022841011163865,23370,1.56561934749112,-0.003014671400817294,543,0.0232339223824398,0.19674437420112798
E07000167,Ryedale,23384,32179,1.37611187136504,595,0.0184903197737655,32170,1.3757269928156,-0.002694149846048557,604,0.0187746728420006,0.19938547663961517
E08000006,Salford,108338,100612,0.928686148904355,1775,0.0176420307716773,100603,0.928603075559822,-0.002824493714116887,1784,0.0177328933243211,0.3371630773167136
E08000028,Sandwell,128146,138746,1.0827181496106,4301,0.0309990918657114,138737,1.08264791721942,-0.0027390632559736177,4310,0.031065749830616,0.26297387228352265
E07000168,Scarborough,54407,51037,0.938059440880769,605,0.0118541450320356,51028,0.937894020989946,-0.002315878471520169,614,0.0120323737482608,0.26757719769781324
E07000188,Sedgemoor,50930,72257,1.41875122717455,1183,0.0163721161963547,72248,1.41857451403888,-0.0024739838994698128,1192,0.0164984982491107,0.18542020379791566
E08000014,Sefton,121812,127518,1.04684267559846,2047,0.0160526357063317,127509,1.04676879125209,-0.0028076051620529404,2056,0.0161242255509372,0.28466724801591275
E07000169,Selby,37749,52867,1.4004874301306,1048,0.0198233302438194,52858,1.40024901321889,-0.0023841691170626233,1057,0.0199965947142398,0.17788378728823148
E07000111,Sevenoaks,48377,71033,1.46832172313289,2005,0.0282263173454592,71024,1.46813568431279,-0.002790582301506885,2014,0.0283562126011968,0.1965842021992838
E08000019,Sheffield,233774,231152,0.988784039285806,4866,0.021051083269883,231143,0.988745540564819,-0.002694910469085481,4875,0.0210907486242342,0.30328501062511
E06000051,Shropshire,137298,184391,1.34299844134656,3167,0.017175458672061,184382,1.34293289050095,-0.002556482978630389,3176,0.0172250153213691,0.19593270823224598
E06000039,Slough,50139,69628,1.38869941562456,5411,0.0777129890274028,69619,1.38851991463731,-0.0026925148088314164,5420,0.0778511921861534,0.20441807857676517
E08000029,Solihull,89444,118495,1.32479540271008,10704,0.090332925439892,118486,1.32469478109208,-0.002918026921872874,10713,0.0904149822343379,0.24526205445874044
E07000246,Somerset West and Taunton,67878,88040,1.29703291198916,1339,0.0152089959109496,88031,1.29690032116444,-0.0025192256695836285,1348,0.0153126135950563,0.2022575991646332
E07000012,South Cambridgeshire,65487,95096,1.45213553835112,3263,0.0343126945402541,95087,1.45199810649442,-0.0026112052773832393,3272,0.0344102305233047,0.1873630632152688
E07000039,South Derbyshire,42217,63507,1.50429921595566,1249,0.0196671233092415,63498,1.50408603169339,-0.0025582111471681144,1258,0.0198113356115844,0.17512122353779805
E06000025,South Gloucestershire,112039,162627,1.45152134524585,7407,0.0455459425556642,162618,1.45144101607476,-0.002731191817135055,7416,0.0456035272631119,0.19654537670544264
E07000044,South Hams,39347,53375,1.35652019213663,1227,0.0229882903981265,53366,1.35629145805271,-0.002744809007039857,1236,0.0231603800101186,0.21164322038082192
E07000140,South Holland,39529,56182,1.42128563839207,873,0.0155387846641273,56173,1.42105795744896,-0.0025044903741556056,882,0.0157012140848079,0.1789277916773464
E07000141,South Kesteven,61183,81618,1.33399800598205,1473,0.0180474895243696,81609,1.3338509062975,-0.002353594952846377,1482,0.018159539272148,0.18070234487210157
E07000031,South Lakeland,49184,58698,1.19343689004554,1116,0.0190125728304201,58689,1.19325390370852,-0.0025618087182823638,1125,0.0191685125234282,0.22013554036611893
E07000149,South Norfolk,58158,87001,1.4959420887926,1829,0.0210227468649786,86992,1.49578733794147,-0.002476013618074829,1838,0.0211281367466348,0.17162802760604812
E07000179,South Oxfordshire,58805,88567,1.5061134257291,2636,0.0297627784615037,88558,1.50596037751892,-0.003060964203724129,2645,0.0298670942535485,0.21562382819588596
E07000126,South Ribble,49259,61751,1.25359832720924,1214,0.0196596006542404,61742,1.2534156194807,-0.0031060313851275505,1223,0.0198079134476783,0.2582748116478763
E07000189,South Somerset,73977,104334,1.41035727320654,1708,0.0163705024249046,104325,1.41023561377185,-0.0029198264325397995,1717,0.0164580258037306,0.212669764774482
E07000196,South Staffordshire,46133,63713,1.3810721175731,1182,0.0185519438733069,63704,1.38087702945831,-0.00253614549238067,1191,0.0186955497998587,0.18955621619997823
E08000023,South Tyneside,67616,62438,0.923420492191197,998,0.0159838559851373,62429,0.923287387600568,-0.0030614055844770055,1007,0.0161300656735544,0.3450903856929849
E06000045,Southampton,99842,99397,0.99554295787344,1422,0.0143062667887361,99388,0.995452815448408,-0.002974700026041079,1431,0.0143979716065158,0.31464578367166673
E06000033,Southend-on-Sea,77409,81885,1.05782273379064,1201,0.0146669109116444,81876,1.05770646824013,-0.0019765143587954603,1210,0.0147782649584132,0.1933574084649546
E09000028,Southwark,126522,54846,0.433489827856025,3319,0.0605148962549685,54837,0.433418693982074,-0.002418551714326318,3328,0.0606878441956308,0.6372232645081916
E07000213,Spelthorne,41082,54724,1.33206757217273,1160,0.021197280900519,54715,1.3318484981257,-0.002847962611362562,1169,0.021364865852767,0.2190511079881728
E07000240,St Albans,58272,78133,1.34083264689731,2717,0.0347740391383922,78124,1.34067819879187,-0.0030889621087314117,2726,0.0348928,0.2406512041738391
E08000013,St. Helens,79745,88756,1.11299768010534,1376,0.0155031772499887,88747,1.11288482036491,-0.0027086337701422514,1385,0.0156059854869969,0.25182494126549737
E07000197,Stafford,59934,76728,1.28020822905196,1679,0.0218824940047962,76719,1.28005806387026,-0.00240264290719785,1688,0.0220020855057351,0.19756906312979305
E07000198,Staffordshire Moorlands,42362,55525,1.31072659458949,833,0.015002251238181,55516,1.31051414003116,-0.002761909258297496,842,0.0151665255687447,0.21621105980981284
E07000243,Stevenage,35125,42109,1.19883274021352,608,0.0144387185637275,42100,1.19857651245552,-0.003074733096085333,617,0.0146552338424265,0.26136718528738867
E08000007,Stockport,125785,151898,1.2076002703025,7090,0.0466760589342849,151889,1.20752871964066,-0.003005127797432093,7099,0.0467377707551518,0.26318636305566334
E06000004,Stockton-on-Tees,80998,96117,1.18665892985012,1624,0.0168960745757774,96108,1.18654781599546,-0.002888960221239981,1633,0.0169911246605417,0.2610669329735072
E06000021,Stoke-on-Trent,107773,115451,1.07124233342303,1764,0.0152792093615473,115442,1.07115882456645,-0.0027557922670798487,1773,0.0153582287362595,0.26202508224129256
E07000221,Stratford-on-Avon,56802,89369,1.57334248794057,2481,0.0277613042553906,89360,1.57318404281539,-0.0023766768775746725,2490,0.0278645046496794,0.15760333731290393
E07000082,Stroud,50497,74650,1.47830564191932,1886,0.025264567983925,74641,1.47812741350971,-0.002673426144127329,1895,0.0253878513437475,0.1863164307088488
E08000024,Sunderland,123513,118159,0.956652336191332,1839,0.0155637742364103,118150,0.956579469367597,-0.0026232056544655,1848,0.0156410017689228,0.28843081855340696
E07000214,Surrey Heath,36024,55760,1.54785698423273,1997,0.0358142037302726,55751,1.54760715078836,-0.0029980013324449662,2006,0.0359807719902425,0.20054355004049385
E09000029,Sutton,80989,84403,1.04215387274815,2347,0.0278070684691302,84394,1.04204274654583,-0.0026670288557705136,2356,0.0279163457550803,0.2686030973167007
E07000113,Swale,57690,78760,1.36522794245103,1134,0.0143981716607415,78751,1.36507193621078,-0.0026521060842433462,1143,0.0145139171068671,0.2062289267045758
W06000011,Swansea,103934,124888,1.20160871322185,3019,0.0241736595990007,124879,1.2015221198068,-0.002597802451555731,3028,0.0242472773862908,0.23444766831045963
E06000030,Swindon,90569,117971,1.30255385396769,6104,0.0517415296979766,117962,1.30245448221798,-0.0026830372423235055,6113,0.0518213338080585,0.22913839745394027
E08000008,Tameside,98943,102044,1.03134127730107,1324,0.0129747951863902,102035,1.03125031583841,-0.002728843879809542,1333,0.0130640166215845,0.26933910026850866
E07000199,Tamworth,32887,40853,1.24222337093684,677,0.0165716104080484,40844,1.24194970657099,-0.00273664365858845,686,0.0167952013710368,0.22817264612184712
E07000215,Tandridge,34976,51522,1.47306724611162,1402,0.0272116765653507,51513,1.47280992680695,-0.002830512351326595,1411,0.0273906122607447,0.19766479238948562
E07000045,Teignbridge,58396,77878,1.33361874100966,1533,0.0196846349418321,77869,1.33346462086444,-0.0029282827590929985,1542,0.0198022344933864,0.22985826404308515
E06000020,Telford and Wrekin,72136,96173,1.33321781080182,1790,0.0186122924313477,96164,1.33309304646778,-0.0029943440168570387,1799,0.0187074299381272,0.2395382235797244
E07000076,Tendring,67426,81170,1.20383828196838,1116,0.013748922015523,81161,1.20370480230178,-0.002402633998754133,1125,0.0138611665557773,0.2124366968867569
E07000093,Test Valley,48820,78240,1.60262187628021,1981,0.0253195296523517,78231,1.60243752560426,-0.0031339614911920994,1990,0.0254371612639329,0.20735490022748104
E07000083,Tewkesbury,37657,57291,1.52139044533553,1348,0.0235290010647397,57282,1.5211514459463,-0.0023899938922377845,1357,0.0236894017422272,0.16053154683948948
E07000114,Thanet,60906,66532,1.09237185170591,962,0.0144592075993507,66523,1.09222408301317,-0.002512067776573677,971,0.0145962359449221,0.2407989416732931
E07000102,Three Rivers,35639,50807,1.42560116726059,1700,0.0334599563052335,50798,1.42534863492242,-0.003030388058026261,1709,0.0336423945353255,0.2219399217788855
E06000034,Thurrock,64910,85334,1.31465105530735,1465,0.017167834626292,85325,1.31451240178709,-0.0027730704051763585,1474,0.0172749220636148,0.21636681555712184
E07000115,Tonbridge and Malling,49951,75865,1.51878841264439,1940,0.0255717392737099,75856,1.51860823607135,-0.0023422954495404933,1949,0.0256930804012814,0.16299319725026098
E06000027,Torbay,61685,68267,1.10670341249899,925,0.0135497385266674,68258,1.10655750992948,-0.002480343681608128,934,0.0136831773099518,0.23770994044668
W06000020,Torfaen,40235,48580,1.20740648688952,619,0.0127418690819267,48571,1.20718280104387,-0.002907915993537905,628,0.0129292596557688,0.24593310380234673
E07000046,Torridge,29810,39091,1.31133847702113,570,0.0145813614386943,39082,1.3110365649111,-0.002717208990271647,579,0.0148146252846506,0.21456721379544905
E09000030,Tower Hamlets,105897,45788,0.432382409322266,1848,0.0403599196295973,45779,0.432297421078973,-0.0028896002719623333,1857,0.0405635648754915,0.7268815120012574
E08000009,Trafford,95486,112813,1.18146115660935,2866,0.025404873551807,112804,1.18136690195421,-0.0026391303437152706,2875,0.0254864589335579,0.2312747222669162
E07000116,Tunbridge Wells,47660,63416,1.33059169114561,1543,0.0243313990160212,63407,1.33040285354595,-0.002643726395299975,1552,0.0244764067625536,0.2099679585180046
E07000077,Uttlesford,35526,59642,1.67882677475652,1782,0.0298782736997418,59633,1.67857343917131,-0.002280020266846815,1791,0.0300332025354663,0.14297323870374168
W06000014,Vale of Glamorgan,55118,71649,1.29992017126891,1408,0.0196513559156443,71640,1.29975688522806,-0.002449290612866903,1417,0.0197791767284097,0.19397416826771502
E07000180,Vale of White Horse,54213,79856,1.47300462988582,2387,0.0298913043478261,79847,1.47283861804364,-0.0023241657904930556,2396,0.0300070133253181,0.16743960950408243
E08000036,Wakefield,149133,173180,1.16124533134853,2864,0.0165377064326135,173171,1.16118498253237,-0.0027156967270824885,2873,0.0165904418728201,0.24138220857829476
E08000030,Walsall,111061,126945,1.14302050224651,1584,0.0124778447359093,126936,1.14293946569903,-0.0031604253518336483,1593,0.0125495324452287,0.2844102738691635
E09000031,Waltham Forest,101696,75800,0.745358716173694,1586,0.0209234828496042,75791,0.745270217117684,-0.002477973568281878,1595,0.021044437407642,0.3530902377473985
E09000032,Wandsworth,132027,75814,0.574231028501746,3117,0.0411137784578046,75805,0.574162860626993,-0.002590379240609839,3126,0.0412368414109701,0.49764703835703367
E06000007,Warrington,87701,112517,1.28296142575341,2677,0.0237919603259952,112508,1.28285880434659,-0.0025655351706365534,2686,0.0238736456639024,0.2091805521496601
E07000222,Warwick,61502,77503,1.26017040096257,2180,0.0281279434344477,77494,1.26002406425807,-0.002195050567461169,2189,0.0282469836763662,0.18500488711638371
E07000103,Watford,36695,43949,1.197683608121,1090,0.0248014744362784,43940,1.19743834309851,-0.0029431802697914905,1099,0.0250108099497053,0.25354813538430904
E07000216,Waverley,52419,77333,1.4752856788569,2433,0.0314613425057867,77324,1.47511398538698,-0.0029187889887254564,2442,0.0315809893307469,0.2066720134977178
E07000065,Wealden,65633,101149,1.54113022412506,2273,0.022471799029155,101140,1.54099309798425,-0.002879648957079478,2282,0.0225625611769708,0.1948565462316677
E07000241,Welwyn Hatfield,44963,58171,1.29375264106043,1703,0.029275755960874,58162,1.29355247648066,-0.003202633276249309,1712,0.0294345202276361,0.25683936140502206
E06000037,West Berkshire,65579,95049,1.44938166181247,2481,0.0261023261686078,95040,1.44924442275729,-0.0030192592140775806,2490,0.0261992192843089,0.21619517224085988
E07000047,West Devon,24116,33336,1.3823187925029,580,0.0173986081113511,33327,1.38194559628462,-0.0026123735279481907,589,0.0176728276524244,0.1929130809306965
E07000127,West Lancashire,48533,61604,1.26932190468341,1352,0.0219466268424128,61595,1.26913646384934,-0.0027816125110749026,1361,0.0220955906227677,0.23540147407096326
E07000142,West Lindsey,41726,55771,1.33660068063078,1016,0.0182173531046601,55762,1.3363849877774,-0.0023726213871446585,1025,0.018381363986873,0.1842156058180796
E06000062,West Northamptonshire,166199,230876,1.38915396602868,4750,0.020573814515151,230867,1.3890998140783,-0.0028700533697554936,4759,0.020613510750732,0.22104326880099903
E07000181,West Oxfordshire,46865,67869,1.44818094526832,1627,0.0239726531995462,67860,1.44798890429958,-0.002880614531099905,1636,0.0241081033288634,0.20278976526909478
E07000245,West Suffolk,74612,103884,1.39232295073179,1843,0.017740941819722,103875,1.39220232670348,-0.0025331045944351625,1852,0.017828949901806,0.1914063388806298
E09000033,Westminster,100853,50021,0.495979296600002,9252,0.184962315827353,50012,0.495890057806907,-0.0021417310342775773,9261,0.185171855317617,0.5187412537421782
E08000010,Wigan,143141,160593,1.12192174149964,2393,0.0149010230831979,160584,1.1218588664324,-0.0025150026896556027,2402,0.0149578105053399,0.23436874051427636
E06000054,Wiltshire,202439,300694,1.48535608257302,10909,0.0362794069718717,300685,1.48531162473634,-0.002845301547626651,10918,0.0363103037720413,0.2041382680304844
E07000094,Winchester,50538,72939,1.44325062329336,2408,0.0330138883176353,72930,1.44307253947525,-0.002493173453638815,2417,0.0331409140146166,0.19070573007069058
E06000040,Windsor and Maidenhead,60910,91387,1.50036118863898,8707,0.0952761333668903,91378,1.5002134296503,-0.002659661796092541,8716,0.0953829654515808,0.19282631010974874
E08000015,Wirral,141612,155268,1.09643250571985,2677,0.0172411572249272,155259,1.09636895178375,-0.0026692653164985675,2686,0.0173000128816179,0.2586713255831043
E07000217,Woking,41038,55383,1.34955407183586,1359,0.0245382156979579,55374,1.34933476290268,-0.0026317071982065263,1368,0.0247042889390519,0.20047664916052832
E06000041,Wokingham,67601,103306,1.52817266016775,3231,0.0312760149458889,103297,1.52803952604251,-0.0026626825046966304,3240,0.0313655637088811,0.18281616917891855
E08000031,Wolverhampton,103067,116494,1.13027448164786,1527,0.0131079712259859,116485,1.13018715980867,-0.0028816206933353545,1536,0.0131861339560119,0.26288868661070486
E07000237,Worcester,43926,52428,1.19355279333424,870,0.0165941863126574,52419,1.1933479032919,-0.0028684605928151062,879,0.0167684090041969,0.25153749138752834
E07000229,Worthing,47669,54345,1.14004908850616,909,0.0167264697764284,54336,1.1398602865594,-0.0024544253078519905,918,0.0168945653974272,0.22534554681475424
W06000006,Wrexham,59301,71234,1.2012276352844,848,0.0119044276609484,71225,1.20107586718605,-0.002731825770223081,857,0.0120321231011148,0.2360704128865896
E07000238,Wychavon,55382,83890,1.51475208551515,1854,0.0221003695315294,83881,1.51458957784118,-0.003087645805496336,1863,0.0222097708686011,0.21537677086184803
E07000128,Wyre,50773,61700,1.21521280995805,1149,0.0186223662884927,61691,1.21503555039096,-0.0024816339392984004,1158,0.0187706671853725,0.2171432801812771
E07000239,Wyre Forest,43996,57769,1.3130511864715,797,0.0137963267496408,57760,1.31284662242022,-0.0028638967178833737,806,0.0139540520420353,0.22296952141292165
E06000014,York,84902,85324,1.00497043650326,2026,0.0237447845858141,85315,1.00486443193329,-0.0025441096793950035,2035,0.0238525012893244,0.27130889008782183
