"","LAD22CD","TotHhold","VehsReg","CarOwnRates","EVReg","EVRate","CarRedincCC","CCCarOwn","CCredCarOwn","EVincCC","EVRateincCC","ChangeEVuptake"
"195","E07000193",51294,65720,1.28124147073732,1180,0.0179549604382228,65711,1.28106601161929,-0.012633056497836,1189,0.0180941076211346,NA
"196","E07000194",42907,62663,1.46043769081968,1551,0.0247514482230343,62654,1.46022793483581,-0.0121658470645816,1560,0.0248982523342112,NA
"197","E07000195",53423,62886,1.17713344439661,1072,0.0170467194606113,62877,1.17696497763136,-0.0134773412200738,1081,0.0171920226470308,1.22105435843472
"198","E07000196",46124,63713,1.38134160090192,1182,0.0185519438733069,63704,1.38114647472032,-0.0132685803486254,1191,0.0186955497998587,1.00997275945533
"199","E07000197",59962,76728,1.27961041993262,1679,0.0218824940047962,76719,1.27946032487242,-0.0120076048163837,1688,0.0220020855057351,1.01909646296877
"200","E07000198",42355,55525,1.31094321803801,833,0.015002251238181,55516,1.31073072836737,-0.0125368905678196,842,0.0151665255687447,0.99949914877886
"201","E07000199",32894,40853,1.24195901988205,677,0.0165716104080484,40844,1.24168541375327,-0.0139539125676415,686,0.0167952013710368,NA
"202","E07000200",39609,57282,1.44618647277134,999,0.0174400335183827,57273,1.44595925168522,-0.0122699386503067,1008,0.0175996088975801,NA
"203","E07000202",59505,63779,1.07182589698345,1058,0.0165885322755139,63770,1.07167464918914,-0.012856062515755,1067,0.016731743268884,NA
"204","E07000203",43879,67620,1.54105608605483,1612,0.0238391008577344,67611,1.54085097654915,-0.0114861323184211,1621,0.02397503401763,0.794108194583671
"205","E07000207",54983,77911,1.41700161868214,3344,0.0429207685692649,77902,1.41683793172435,-0.0132586435807431,3353,0.04304070446581,0.995705514992632
"206","E07000208",29964,39941,1.33296622613803,1193,0.0298690568588668,39932,1.33266586570551,-0.013215859030837,1202,0.0301004182004858,1.04720472752733
"207","E07000209",55758,78584,1.40937623300692,2612,0.0332383182327191,78575,1.40921482119158,-0.0135585924889702,2621,0.0333562410914274,1.0592024536825
"208","E07000210",37139,57186,1.53978297746304,2241,0.0391879131255902,57177,1.5395406446054,-0.0130859743127171,2250,0.039350799258456,0.934441992250661
"209","E07000211",57183,84687,1.48098211006768,2646,0.03124446491197,84678,1.48082472063375,-0.0135354913173496,2655,0.0313537004452107,1.00658383970569
"210","E07000212",34832,46611,1.33816605420303,1254,0.0269035206281779,46602,1.33790767110703,-0.0134359209921911,1263,0.0271012595755638,1.06620161607549
"211","E07000213",41108,54724,1.33122506568065,1160,0.021197280900519,54715,1.33100613019364,-0.0131361292205897,1169,0.021364865852767,1.02579262128534
"212","E07000214",36005,55760,1.54867379530621,1997,0.0358142037302726,55751,1.54842383002361,-0.0137480905429801,2006,0.0359807719902425,0.930605026197616
"213","E07000215",34995,51522,1.47226746678097,1402,0.0272116765653507,51513,1.47201028718388,-0.0128589798542649,1411,0.0273906122607447,0.915879890025279
"214","E07000216",52444,77333,1.47458241171535,2433,0.0314613425057867,77324,1.47441080009153,-0.0140721531538403,2442,0.0315809893307469,NA
"215","E07000217",41019,55383,1.35017918525561,1359,0.0245382156979579,55374,1.34995977473854,-0.0133840415417246,1368,0.0247042889390519,1.06584098202071
"216","E07000218",27582,38143,1.38289464143282,659,0.0172770888498545,38134,1.38256834167211,-0.0123993909071133,668,0.0175167169267078,0.941109630075626
"217","E07000219",54516,69970,1.28347641059505,1059,0.0151350578819494,69961,1.28331132144691,-0.0133722209993396,1068,0.0152654298047511,NA
"218","E07000220",43114,62563,1.45110636916083,1427,0.0228090085194124,62554,1.45089762026256,-0.0127336827944519,1436,0.0229557988969707,0.991050709759788
"219","E07000221",56793,89369,1.5735918158928,2481,0.0277613042553906,89360,1.5734333456588,-0.011568327082563,2490,0.0278645046496794,0.800142095473006
"220","E07000222",61525,77503,1.25969930922389,2180,0.0281279434344477,77494,1.25955302722471,-0.0125802519301097,2189,0.0282469836763662,1.1254145151145
"221","E07000223",27677,31186,1.12678397225133,777,0.0249150259731931,31177,1.12645879249919,-0.0136575495899122,786,0.0252100840336134,1.26334689186593
"222","E07000224",69024,90746,1.31470213259156,1457,0.016055804112578,90737,1.3145717431618,-0.0122566063977747,1466,0.0161564063567634,NA
"223","E07000225",51649,73082,1.41497415245213,1724,0.0235899400673216,73073,1.41479989932041,-0.0123719723518364,1733,0.023715685469524,0.95382858772831
"224","E07000226",44636,55442,1.2420915852675,985,0.0177663143465243,55433,1.24188995429698,-0.0133076440541267,994,0.0179312335389833,NA
"225","E07000227",57317,90300,1.5754488197219,2273,0.025171650055371,90291,1.57529179824485,-0.0127187396409442,2282,0.0252735569042662,0.890462939184143
"226","E07000228",59563,89176,1.4971710625724,2358,0.0264420920427021,89167,1.49701996205698,-0.0129946443261757,2367,0.0265453974520007,0.951206669305821
"227","E07000229",47691,54345,1.1395231804743,909,0.0167264697764284,54336,1.13933446562244,-0.0122664653708247,918,0.0168945653974272,NA
"228","E07000234",39986,59047,1.47669184214475,1527,0.0258607549917862,59038,1.47646676336718,-0.0130545690991847,1536,0.0260167008248785,0.945942863725675
"229","E07000235",34892,50745,1.45434483549238,1062,0.0209281702630801,50736,1.45408689670985,-0.0116072452138026,1071,0.0211088554703668,NA
"230","E07000236",35248,46358,1.31519518837948,829,0.0178825661158808,46349,1.31493985474353,-0.0140433499773037,838,0.0180798274002157,NA
"231","E07000237",43957,52428,1.19271105853448,870,0.0165941863126574,52419,1.19250631298769,-0.0128989694474145,879,0.0167684090041969,NA
"232","E07000238",55408,83890,1.514041293676,1854,0.0221003695315294,83881,1.51387886225816,-0.0126696505919723,1863,0.0222097708686011,NA
"233","E07000239",44022,57769,1.31227568034165,797,0.0137963267496408,57760,1.31207123710872,-0.0132888101403844,806,0.0139540520420353,NA
"234","E07000240",58312,78133,1.33991288242557,2717,0.0347740391383922,78124,1.33975854026615,-0.0134277678693922,2726,0.0348928,1.06129444811
"235","E07000241",44938,58171,1.29447238417375,1703,0.029275755960874,58162,1.29427210823802,-0.0134184876941564,1712,0.0294345202276361,1.11054156979664
"236","E07000242",58469,84589,1.44673245651542,2222,0.0262681908995259,84580,1.44657852879304,-0.0129299286801553,2231,0.0263770823234533,0.962323870531682
"237","E07000243",35117,42109,1.19910584617137,608,0.0144387185637275,42100,1.19884956004214,-0.0133268787197084,617,0.0146552338424265,1.15768199315899
"238","E07000244",111917,141198,1.26163138754613,2379,0.0168486805762121,141189,1.26155097080872,-0.0117408436609273,2388,0.0169133791344996,NA
"239","E07000245",74620,103884,1.39217367997856,1843,0.017740941819722,103875,1.39205306888234,-0.0120611096220852,1852,0.017828949901806,NA
"240","E07000246",67821,88040,1.29812300025066,1339,0.0152089959109496,88031,1.2979902979903,-0.0116777989118415,1348,0.0153126135950563,NA
"241","E08000001",118789,131419,1.10632297603313,2136,0.016253357581476,131410,1.10624721144214,-0.0134103326065545,2145,0.0163228344659123,NA
"242","E08000002",80686,94859,1.17565624767618,2126,0.0224122118091061,94850,1.17554470416181,-0.0133852217237191,2135,0.0225089877808352,NA
"243","E08000003",207363,174949,0.843684746073311,3028,0.0173079011597666,174940,0.843641343923458,-0.01223940625859,3037,0.0173601385610006,NA
"244","E08000004",92714,99060,1.06844705222512,1425,0.0143852210781345,99051,1.06834997950687,-0.0136872532735078,1434,0.014477244275734,NA
"245","E08000005",89756,97406,1.08523107090334,1521,0.0156150545140956,97397,1.08513079905522,-0.0134364276482909,1530,0.0157087414525966,NA
"246","E08000006",108379,100612,0.928334825012226,1775,0.0176420307716773,100603,0.928251783094511,-0.012456287657203,1784,0.0177328933243211,NA
"247","E08000007",125783,151898,1.20761947162971,7090,0.0466760589342849,151889,1.20754791983018,-0.013594841910274,7099,0.0467377707551518,NA
"248","E08000008",98929,102044,1.03148722821417,1324,0.0129747951863902,102035,1.03139625387904,-0.012827381253222,1333,0.0130640166215845,NA
"249","E08000009",95518,112813,1.18106534893947,2866,0.025404873551807,112804,1.18097112586109,-0.0130027848154275,2875,0.0254864589335579,NA
"250","E08000010",143101,160593,1.12223534426734,2393,0.0149010230831979,160584,1.12217245162508,-0.0125785284519325,2402,0.0149578105053399,NA
"251","E08000011",65065,64052,0.984430953661723,999,0.0155967026790733,64043,0.984292630446477,-0.0135556750941366,1008,0.0157391793142215,NA
"252","E08000012",206449,163575,0.792326434131432,2438,0.0149044780681645,163566,0.792282839829692,-0.0129911019186337,2447,0.0149602303643155,NA
"253","E08000013",79759,88756,1.1128023169799,1376,0.0155031772499887,88747,1.11268947704961,-0.0134279517045098,1385,0.0156059854869969,NA
"254","E08000014",121806,127518,1.04689424166297,2047,0.0160526357063317,127509,1.04682035367716,-0.0139648293187528,2056,0.0161242255509372,NA
"255","E08000015",141591,155268,1.09659512257135,2677,0.0172411572249272,155259,1.09653155920927,-0.0130940525880882,2686,0.0173000128816179,NA
"256","E08000016",107414,120599,1.12274936228052,1972,0.0163517110423801,120590,1.12266557431992,-0.0123168302083527,1981,0.016427428249206,NA
"257","E08000017",130304,149877,1.15021027750491,4136,0.0275959620221915,149868,1.15014120825147,-0.0133994351669941,4145,0.0276574875391175,NA
"258","E08000018",112544,130917,1.16325170599943,2045,0.015620584034159,130908,1.16317173727609,-0.0133547767984077,2054,0.0156902886738116,NA
"259","E08000019",233918,231152,0.988175343496439,4866,0.021051083269883,231143,0.988136868475278,-0.0132738823006353,4875,0.0210907486242342,NA
"260","E08000021",120408,103188,0.856986246761013,2120,0.0205450246152653,103179,0.85691150089695,-0.013080526210883,2129,0.0206338437681721,NA
"261","E08000022",94836,93300,0.983803618878907,1853,0.0198606645230439,93291,0.983708718208275,-0.0124319878527142,1862,0.0199588389143764,NA
"262","E08000023",67688,62438,0.922438246070204,998,0.0159838559851373,62429,0.922305283063468,-0.0135622266871528,1007,0.0161300656735544,NA
"263","E08000024",123509,118159,0.956683318624554,1839,0.0155637742364103,118150,0.956610449440931,-0.0134807989701155,1848,0.0156410017689228,NA
"264","E08000025",413260,427372,1.03414799399894,5975,0.0139807942495063,427363,1.03412621594154,-0.013916178676862,5984,0.0140021152928183,NA
"265","E08000026",129323,147737,1.14238766499385,2360,0.0159743327670116,147728,1.14231807180471,-0.0135706718835783,2369,0.0160361201930562,NA
"266","E08000027",135721,162321,1.19599030363761,2333,0.0143727552195957,162312,1.19592399112886,-0.013328814258663,2342,0.0144289120403172,1.16348281560124
"267","E08000028",128200,138746,1.08226209048362,4301,0.0309990918657114,138737,1.08219188767551,-0.0130577223088924,4310,0.031065749830616,NA
"268","E08000029",89479,118495,1.32427720470725,10704,0.090332925439892,118486,1.32417662244773,-0.0134780227762939,10713,0.0904149822343379,NA
"269","E08000030",111016,126945,1.14348382215176,1584,0.0124778447359093,126936,1.14340275275636,-0.0135385890322116,1593,0.0125495324452287,NA
"270","E08000031",103065,116494,1.13029641488381,1527,0.0131079712259859,116485,1.13020909135012,-0.0137971183233882,1536,0.0131861339560119,NA
"271","E08000032",208983,223042,1.06727341458396,3587,0.0160821728643036,223033,1.06723034888005,-0.0133503682117684,3596,0.0161231023072715,NA
"272","E08000033",89650,95762,1.06817624093698,1646,0.0171884463565924,95753,1.06807585052984,-0.0128499721137758,1655,0.0172838732585584,NA
"273","E08000034",178129,202624,1.13751270146916,3451,0.0170315461149716,202615,1.13746217628797,-0.0130860219279286,3460,0.0170766375804477,NA
"274","E08000035",338626,342806,1.01234400193724,17567,0.0512447273384947,342797,1.01231742394264,-0.0128105933980261,17576,0.0512721777840011,NA
"275","E08000036",149115,173180,1.16138550782953,2864,0.0165377064326135,173171,1.16132515172853,-0.012614425108138,2873,0.0165904418728201,NA
"276","E08000037",89205,80581,0.903323804719466,1438,0.0178453977984885,80572,0.903222913513816,-0.0127122919118883,1447,0.017958869596515,NA
"277","E09000001",4915,2328,0.473652085452696,462,0.198453608247423,2319,0.471820956256358,-0.0109867751780265,471,0.20301724137931,3.58629124568536
"278","E09000002",71485,65404,0.914933202769812,1660,0.0253807106598985,65395,0.914807302231237,-0.0138490592431979,1669,0.0255214386200991,NA
"279","E09000003",143198,138892,0.969929747622174,6802,0.0489733029980128,138883,0.969866897582368,-0.0132613583988603,6811,0.0490409262406037,1.5243877568929
"280","E09000004",94122,103559,1.10026348781369,2180,0.021050801958304,103550,1.10016786723614,-0.0139606043220501,2189,0.0211393419667603,NA
"281","E09000005",113865,91380,0.802529311026215,4535,0.0496279273363975,91371,0.802450270056646,-0.0136740877354762,4544,0.0497307709145033,2.02918657920495
"282","E09000006",134558,142398,1.05826483746786,4167,0.0292630514473518,142389,1.0581979518126,-0.0131764740855245,4176,0.0293279022403259,1.36479387543599
"283","E09000007",95689,39251,0.410193439162286,3216,0.081934218236478,39242,0.410099384464254,-0.0125092748382782,3225,0.0821802614479015,3.86105841610028
"284","E09000008",146998,135755,0.923515966203622,3725,0.0274391366800486,135746,0.923454740880828,-0.0134695710145716,3734,0.027507053562878,1.62492863619412
"285","E09000009",131750,114885,0.871992409867173,7020,0.0611045828437133,114876,0.871924098671727,-0.0133889943074004,7029,0.0611871828129216,1.73258230873005
"286","E09000010",121328,116764,0.962382961888435,2866,0.0245452365455106,116755,0.96230878280364,-0.0135747725174733,2875,0.0246240021926068,1.55587749257502
"287","E09000011",105783,76099,0.719387803333239,2015,0.0264786659483042,76090,0.719302723499995,-0.0128470548197726,2024,0.0265997292715301,NA
"288","E09000012",103094,40662,0.394416745882399,1322,0.032511927598249,40653,0.394329446912526,-0.0125710516615904,1331,0.0327397058100064,3.5600312885922
"289","E09000013",79733,44166,0.553923720416891,5690,0.12883213331522,44157,0.553810843690818,-0.0127550700462795,5699,0.129059287105394,2.85695041951378
"290","E09000014",103737,60684,0.584979322710315,2148,0.0353964801265572,60675,0.584892564851499,-0.0125798895283264,2157,0.0355494759048059,2.36445273059124
"291","E09000015",85498,96410,1.1276287164612,3564,0.0369671195934032,96401,1.12752345084096,-0.0144213899740345,3573,0.0370635463994523,1.37139627583122
"292","E09000016",99512,112431,1.12982353886968,2496,0.022200282840142,112422,1.12973309751588,-0.0135662030709864,2505,0.0222819174012435,1.27613296359773
"293","E09000017",103695,131484,1.26798784898018,10607,0.0806714124912537,131475,1.26790105598148,-0.0139736727903949,10616,0.0807447747117345,1.2183421755369
"294","E09000018",97692,94215,0.964408549318266,3326,0.0353022342514462,94206,0.964316423043852,-0.0130819309667117,3335,0.0354007663974015,1.49476590970205
"295","E09000019",94659,33463,0.353511023780095,1948,0.0582135492932493,33454,0.353415945657571,-0.0116946090704529,1957,0.058496487819459,NA
"296","E09000020",68812,38226,0.555513573213974,2875,0.0752105896510229,38217,0.555382782072894,-0.0134714875312445,2884,0.0754618242712858,2.96871904506264
"297","E09000021",65038,63223,0.97209323779944,2240,0.0354301440931307,63214,0.971954857160429,-0.0135613026230819,2249,0.0355769991299533,1.52567866586533
"298","E09000022",132732,59939,0.451579121839496,2018,0.0336675620213884,59930,0.451511316035319,-0.0120694331434771,2027,0.0338222288965644,3.02021269803393
"299","E09000023",118256,73603,0.622403937220944,1745,0.0237082727606212,73594,0.622327831145988,-0.0128619266675687,1754,0.0238331408383722,NA
"300","E09000024",80605,68245,0.846659636498976,3184,0.0466554326324273,68236,0.846547980894485,-0.0138452949568885,3193,0.0467927956973489,1.8196782230559
"301","E09000025",102398,68015,0.664221957460107,1601,0.0235389252370801,68006,0.664134065118459,-0.0144143440301568,1610,0.0236740335553693,2.51506230223669
"302","E09000026",102287,102456,1.00165221386882,2983,0.0291149371437495,102447,1.001564226148,-0.0141660230527829,2992,0.029205060128065,1.51783077843575
"303","E09000027",80703,74752,0.926260485979456,3647,0.0487879922945205,74743,0.926148965961612,-0.0128248020519683,3656,0.048913625173927,1.51329710802755
"304","E09000028",126536,54846,0.433441866346336,3319,0.0605148962549685,54837,0.433370740342669,-0.0118069166087121,3328,0.0606878441956308,NA
"305","E09000029",81038,84403,1.04152372960833,2347,0.0278070684691302,84394,1.04141267059898,-0.01343814013179,2356,0.0279163457550803,1.38153343686633
"306","E09000030",105904,45788,0.432353829883668,1848,0.0403599196295973,45779,0.432268847257894,-0.0122374981114972,1857,0.0405635648754915,3.29289226941943
"307","E09000031",101713,75800,0.74523413919558,1586,0.0209234828496042,75791,0.745145654931031,-0.0127417340949534,1595,0.021044437407642,1.87538871812365
"308","E09000032",132050,75814,0.574131010980689,3117,0.0411137784578046,75805,0.574062854979175,-0.0121999242711094,3126,0.0412368414109701,2.39668955809049
"309","E09000033",100880,50021,0.49584655035686,9252,0.184962315827353,50012,0.495757335448057,-0.0114195083267248,9261,0.185171855317617,NA
"310","W06000001",33815,39264,1.16114150524915,493,0.0125560309698452,39255,1.16087535117551,-0.0117107792399823,502,0.0127878540859996,NA
"311","W06000002",53276,61347,1.15149410616413,734,0.0119647252514385,61338,1.15132517456265,-0.0123320069074255,743,0.0121130112978692,NA
"312","W06000003",52233,61861,1.18432791530259,934,0.015098365690823,61852,1.18415561043785,-0.0122336453965884,943,0.0152458247781029,NA
"313","W06000004",42386,51882,1.2240362383806,897,0.0172892332600902,51873,1.22382390411928,-0.0123153871561365,906,0.0174653969233142,NA
"314","W06000005",66909,89059,1.33104664544381,1242,0.0139458112038087,89050,1.33091213439149,-0.0123750168138816,1251,0.0140481297234169,NA
"315","W06000006",59306,71234,1.2011263615823,848,0.0119044276609484,71225,1.2009746062793,-0.0128992007554042,857,0.0120321231011148,NA
"316","W06000008",34428,38602,1.12123852678053,547,0.0141702502461012,38593,1.12097711165331,-0.0120250958522133,556,0.0144063844120848,NA
"317","W06000009",56492,70618,1.25005310486441,1083,0.015336033305956,70609,1.24989379027119,-0.0113113361183885,1092,0.0154652315536043,NA
"318","W06000010",82848,105457,1.27289735419081,1483,0.0140626037152584,105448,1.2727887215141,-0.0121668597914253,1492,0.0141490199053571,NA
"319","W06000011",103962,124888,1.20128508493488,3019,0.0241736595990007,124879,1.20119851484196,-0.0128123737519478,3028,0.0242472773862908,NA
"320","W06000012",64156,71673,1.1171675291477,855,0.0119291783516805,71664,1.11702724608766,-0.0127657584637446,864,0.0120560943277751,NA
"321","W06000013",60726,78385,1.29079801073675,1948,0.0248516935638196,78376,1.29064980403781,-0.0130421895069657,1957,0.0249690598007068,NA
"322","W06000014",55192,71649,1.29817727206842,1408,0.0196513559156443,71640,1.29801420495724,-0.0128823017828671,1417,0.0197791767284097,NA
"323","W06000015",145518,151973,1.04435877348507,2742,0.0180426786337047,151964,1.04429692546627,-0.0132354760235847,2751,0.0181028526305399,NA
"324","W06000016",105281,118451,1.12509379660148,1190,0.0100463482790352,118442,1.12500831109127,-0.0131647685717271,1199,0.0101230127571912,NA
"325","W06000018",76254,90597,1.18809505075144,1048,0.011567711955142,90588,1.18797702415611,-0.0129829254858762,1057,0.0116680833213746,NA
"326","W06000019",31400,34797,1.1081847133758,219,0.00629364600396586,34788,1.10789808917197,-0.0134713375796178,228,0.00655379574003277,NA
"327","W06000020",40245,48580,1.20710647285377,619,0.0127418690819267,48571,1.20688284258914,-0.0134178158777488,628,0.0129292596557688,NA
"328","W06000021",39812,56680,1.42369134934191,1143,0.0201658433309809,56671,1.42346528684819,-0.0126594996483472,1152,0.0203274985883682,0.963096299564779
"329","W06000022",62728,77990,1.24330442545594,1402,0.0179766636748301,77981,1.24316094885856,-0.0136302767504145,1411,0.0180939191095381,NA
"330","W06000023",60184,77738,1.29167220523727,1023,0.0131595873318068,77729,1.29152266383092,-0.011813771101954,1032,0.0132767271323813,NA
"331","W06000024",26190,27916,1.06590301641848,247,0.00884797248889526,27907,1.0655593738068,-0.0123711340206186,256,0.00917299699011036,NA
